t,exporter,importer,value,quantity,exp_mis,imp_mis,quality
1995,GBR,SGP,49.103663271782715,139.50897496127953,0,0,neutral
1995,GBR,SWE,84.7614733483068,23.156251908917582,0,0,neutral
1995,GBR,USA,6783.833744034544,6335.310722050087,0,0,neutral
1995,GHA,TGO,1.94686374951549,5,0.81,0.84,neutral
1995,GRC,BEL,22.125479078576383,76.823,0,0,neutral
1995,GRC,DEU,1.88785160273808,1.13037071409143,0,0,neutral
1995,GRC,HKG,404.75522203797595,606.312,0,0.01,neutral
1995,GRC,ITA,1.454,0.25,0,0,neutral
1995,GRC,NLD,73.67404173117589,309.923553623613,0,0,neutral
1995,GRC,USA,47.9091257268126,93.4949968741775,0,0,neutral
1995,GTM,SLV,200.2970336110726,787.343563932919,0.36,0.33,neutral
1995,HKG,ARE,4.395,5.75,0.01,0,neutral
1995,HKG,AUS,7.756,9.625,0.01,0,neutral
1995,HKG,BEL,37.099,40.898,0.01,0,neutral
1995,HKG,CAN,328.290254778167,519.71990357344,0.01,0,neutral
1995,HKG,DEU,63.4235498220864,36.9870326258862,0.01,0,neutral
1995,HKG,FRA,2.068,14.375,0.01,0,neutral
1995,HKG,GBR,28.798567646614092,64.69399999999999,0.01,0,neutral
1995,HKG,ITA,14.7672038023745,18.9176549154666,0.01,0,neutral
1995,HKG,JPN,170.0725497986325,190.9086446894305,0.01,0,neutral
1995,HKG,KOR,5.48744563303317,8.89706414353088,0.01,0,neutral
1995,HKG,MAC,102.31994949184713,366.69167018578287,0.01,0,neutral
1995,HKG,NLD,16.3564914669843,38.4635665133192,0.01,0,neutral
1995,HKG,SGP,115.5930119035739,132.5650489534213,0.01,0,neutral
1995,HKG,SWE,15.512,40,0.01,0,neutral
1995,HKG,TTO,19.39,27.625,0.01,0.03,neutral
1995,HKG,USA,1073.1137634956729,1718.9615902680869,0.01,0,neutral
1995,HND,GTM,5.43751051812475,26.769000000000002,0.4,0.36,neutral
1995,IND,LKA,1.298,2,0.85,0.82,neutral
1995,IRL,BEL,70.571,22.871,0,0,neutral
1995,IRL,DEU,52.1403202692691,16.1807046755509,0,0,neutral
1995,IRL,FRA,22.973537791599,36.925,0,0,neutral
1995,IRL,GBR,903.0690821172282,981.3437313530634,0,0,neutral
1995,IRL,HKG,26.318,25.109,0,0.01,neutral
1995,IRL,ITA,204.49632659464277,286.447,0,0,neutral
1995,IRL,NLD,11.9443352720054,52.171,0,0,neutral
1995,IRL,USA,169.816824212419,118.146410569656,0,0,neutral
1995,ISL,DNK,33.47109702222374,78.272,0,0,neutral
1995,ISL,ESP,19.8547057046118,48.035,0,0,neutral
1995,ISL,GBR,9.13753292537048,63.2446591701093,0,0,neutral
1995,ISL,IRL,8.23133382271347,15.3197709551098,0,0,neutral
1995,ISL,NLD,416.42127245604024,1250.79807929558,0,0,neutral
1995,ISL,USA,10.8302452268666,18.636,0,0,neutral
1995,ISR,GBR,365.734507069383,262.25,0.01,0,neutral
1995,ISR,HKG,261.42274501169,478.187,0.01,0.01,neutral
